day,forecast_time_utc,pod_id,category,event_type,history_missing_rate,actual_missing_rate,implemented_source,implemented_case_count_before,implemented_neighbor_count,implemented_temp_mae,implemented_temp_rmse,implemented_rh_mae,implemented_rh_rmse,implemented_dew_mae,implemented_dew_rmse,persistence_temp_mae,persistence_temp_rmse,persistence_rh_mae,persistence_rh_rmse,persistence_dew_mae,persistence_dew_rmse
2026-03-29,2026-03-29T16:20:00Z,01,stable,none,0.033333333333333326,0.033333333333333326,analogue_knn,5,5,0.1743333333333337,0.18758997841036212,0.9321666666666668,1.0355807549389864,0.14325287829811698,0.16801414340106705,0.08366666666666707,0.09393259994982271,0.38350000000000006,0.4370173528209912,0.061792410082839075,0.0734537808203551
2026-03-29,2026-03-29T16:20:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,5,5,0.23416666666666638,0.2855460850137267,0.9488333333333334,1.1349828926757741,0.3085703945072875,0.3855915683628729,0.22626666666666714,0.27735019980763226,0.7147000000000006,0.9452631908627358,0.28414166398384294,0.35801117121036213
2026-03-29,2026-03-29T16:30:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,6,6,0.16983333333333425,0.1794876968857019,0.9180833333333325,0.9574476704586341,0.13182329894208536,0.14532689999529597,0.05200000000000055,0.05972157622389694,0.2606666666666662,0.29779187362988874,0.081876235192849,0.0963474724317364
2026-03-29,2026-03-29T16:30:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,6,6,0.2328333333333331,0.2903309031662547,0.9279000000000011,1.1229215837863897,0.33868858126479007,0.4344892095359743,0.20923333333333313,0.2617715925509612,0.7561999999999991,0.9339850462757229,0.31448945591082034,0.3901757744760269
2026-03-29,2026-03-29T16:40:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,7,7,0.1460000000000009,0.15381807436059086,0.9481666666666659,0.9746832818921224,0.16049831338773135,0.1730858465071992,0.08300000000000018,0.08776863524821032,0.37400000000000116,0.427808368314601,0.07062502906315278,0.08051811006569305
2026-03-29,2026-03-29T16:40:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,7,7,0.20600000000000024,0.26504414726607334,0.8952333333333329,1.0830454130213862,0.3291892015135453,0.4239679786686198,0.1664333333333334,0.21784512847433604,1.8996000000000006,2.0879973978272424,0.48824214649158637,0.6075701630986053
2026-03-29,2026-03-29T16:50:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,8,8,0.1456666666666679,0.15181677553331743,1.1154999999999997,1.1340353830458727,0.2106541055716085,0.21876308868262848,0.02400000000000008,0.039496835316262635,0.4586666666666678,0.5352507200680208,0.1286576600291026,0.14412427396428268
2026-03-29,2026-03-29T16:50:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,8,8,0.1531666666666664,0.2222551461721413,0.7055499999999998,0.8943892282818856,0.27040570601930014,0.34986034929907506,0.16753333333333428,0.19503948318225311,0.7292999999999997,0.9068428934128184,0.32633093207632685,0.40102137616754174
2026-03-29,2026-03-29T17:00:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,9,9,0.13900000000000065,0.14469508169480697,1.3371666666666664,1.3848444557663022,0.2823229118928625,0.31020340517018674,0.0673333333333332,0.0851665035875802,0.6630000000000017,0.8135539318324276,0.14110177851108763,0.19585288112471058
2026-03-29,2026-03-29T17:00:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,9,9,0.13316666666666682,0.1785003267970866,0.5985000000000001,0.7208361117480173,0.2133221487218441,0.268550901577204,0.1119000000000001,0.1343221252561665,0.9024333333333331,1.0905236204074935,0.292904091391568,0.3517764697657701
2026-03-29,2026-03-29T17:10:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,10,10,0.13750000000000082,0.1484447147369469,1.5568333333333335,1.5853158202705229,0.34941631727150413,0.37021219462128163,0.06600000000000025,0.07827302643099143,0.5720000000000034,0.6868381662856764,0.11992099315093613,0.17366701435444293
2026-03-29,2026-03-29T17:10:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,10,10,0.12476666666666639,0.15138097634775627,0.569366666666666,0.7065442779236599,0.17519720862277957,0.22229349840858886,0.141833333333332,0.1727040821752617,0.9516333333333312,1.0915224993863675,0.3981579772433114,0.44602952359833564
2026-03-29,2026-03-29T17:20:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,11,10,0.09316666666666731,0.11060816726926985,1.60725,1.6321333814979706,0.40549354559121376,0.4191870690742043,0.05366666666666665,0.06534523701081775,0.5406666666666666,0.621310443069056,0.20155642753255545,0.23397104468479385
2026-03-29,2026-03-29T17:20:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,11,10,0.10569999999999997,0.13083966014426449,0.45103333333333256,0.5577466270628626,0.13952469427741906,0.17492866308418778,0.09279999999999997,0.11545533046738586,0.4698000000000005,0.5763560820650149,0.19182849762335347,0.23115044044678218
2026-03-29,2026-03-29T17:30:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,12,10,0.06066666666666727,0.0680073525436777,1.5050000000000001,1.5181639129773394,0.4353014018760872,0.4411511243510968,0.05699999999999943,0.06838615844355199,0.23533333333333364,0.2882128842828977,0.089980977036721,0.10185674165230714
2026-03-29,2026-03-29T17:30:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,12,10,0.09021666666666649,0.11315472445579369,0.47134999999999866,0.6029559478104511,0.144807926495483,0.18812867930450916,0.12240000000000097,0.14160720320661724,0.5038333333333331,0.6428365525803065,0.2340298855884592,0.2761393506400519
2026-03-29,2026-03-29T17:40:00Z,01,stable,none,0.03888888888888886,0.0,analogue_knn,13,10,0.05100000000000063,0.05567764362830063,1.3906666666666665,1.4043343618953426,0.4444882704932349,0.44852243131596525,0.09033333333333195,0.09971626413646412,0.2473333333333329,0.2908378700696771,0.1428400187175964,0.1618736794831437
2026-03-29,2026-03-29T17:40:00Z,02,stable,none,0.02777777777777779,0.0,analogue_knn,13,10,0.08686666666666672,0.1112067893610814,0.5260499999999991,0.6337525213625056,0.15755519314158095,0.19694033138394768,0.11199999999999903,0.13311423665408498,0.6622333333333326,0.7688653328119293,0.15623547237954935,0.180147650201876
2026-03-29,2026-03-29T17:50:00Z,01,stable,none,0.03888888888888886,0.033333333333333326,analogue_knn,14,10,0.07816666666666734,0.0877638877899109,1.229499999999999,1.2494221997921002,0.441928352786103,0.44509659649527616,0.033000000000000425,0.04377975178854603,0.15399999999999966,0.1855981321745088,0.06457842897973383,0.07499431988493532
2026-03-29,2026-03-29T17:50:00Z,02,stable,none,0.02777777777777779,0.033333333333333326,analogue_knn,14,10,0.08233333333333341,0.10419516943377587,0.5737833333333332,0.7141775047796827,0.1786746108180041,0.2248101623392191,0.08383333333333347,0.10409883124544068,0.538866666666667,0.6642408197835086,0.15106207217814496,0.19064877399804425
2026-03-29,2026-03-29T18:00:00Z,01,stable,none,0.03888888888888886,0.3666666666666667,analogue_knn,15,10,0.11083333333333355,0.11864161720632994,1.0151666666666657,1.040853415872442,0.40638570397265394,0.4093730890171703,0.07200000000000012,0.08238122763510308,0.3606666666666686,0.3851752847730517,0.17246581945515793,0.18642377297948176
2026-03-29,2026-03-29T18:00:00Z,02,stable,none,0.02777777777777779,0.3666666666666667,analogue_knn,15,10,0.065916666666667,0.08650361264132246,0.49954999999999855,0.6319780652839139,0.15878855817380863,0.19511305396737405,0.0742333333333324,0.08629542282183857,0.47106666666666563,0.6627807581194034,0.1545165314488841,0.22759668092319843
2026-03-29,2026-03-29T18:10:00Z,01,stable,none,0.03888888888888886,0.7,analogue_knn,15,10,0.1414999999999998,0.14323349235892155,1.0828333333333329,1.1184196439619605,0.4547439269033235,0.46161359417792214,0.07133333333333217,0.0738918128076433,0.15833333333333263,0.16813684902483392,0.11270174054545982,0.11683290417757322
2026-03-29,2026-03-29T18:10:00Z,02,stable,none,0.02777777777777779,0.7,analogue_knn,15,10,0.041183333333333634,0.05007935369657527,0.40111666666666534,0.5441087896735342,0.13374359840975777,0.1702841848579979,0.03730000000000165,0.044810341068405,0.47609999999999814,0.5354066678703193,0.16647040133065463,0.1805631131675649
2026-03-29,2026-03-29T20:00:00Z,01,stable,none,0.5611111111111111,0.7666666666666666,analogue_knn,15,10,0.7438333333333328,0.7443806150082088,7.566499999999997,7.576184340858307,1.451528783091156,1.4549845708621367,0.8939999999999987,0.8946060585531475,6.461999999999998,6.464438103965414,0.9823687193123438,0.9830678648827293
2026-03-29,2026-03-29T20:00:00Z,02,stable,none,0.5611111111111111,0.7,analogue_knn,15,10,0.09291666666666706,0.10445082575068543,0.4327166666666675,0.5755083332730011,0.126966033365572,0.1841292353746607,0.10450000000000172,0.10838065633067122,0.3943999999999965,0.6935751821780617,0.201476107621267,0.24523347402591353
2026-03-29,2026-03-29T20:10:00Z,01,stable,none,0.6166666666666667,0.43333333333333335,analogue_knn,15,10,0.6828333333333328,0.6896007298913379,7.314166666666665,7.3476068099302445,1.4410413214154996,1.4463043159917193,0.8329999999999987,0.8391444055306162,6.209666666666665,6.225570656574382,0.9718812576366872,0.9739548087149263
2026-03-29,2026-03-29T20:10:00Z,02,stable,none,0.6166666666666667,0.3666666666666667,analogue_knn,15,10,0.1074833333333333,0.13566653357896818,0.4977499999999999,0.646271105393601,0.1917839580382457,0.24560692213013854,0.12110000000000151,0.14718253972533699,0.6003666666666639,0.8313022113928631,0.2766039039015723,0.31767588907756356
2026-03-29,2026-03-29T20:20:00Z,01,stable,none,0.6722222222222223,0.09999999999999998,analogue_knn,15,10,0.5664999999999994,0.5848610946199101,6.8245,6.886389414393195,1.4180888766335082,1.4247140511326097,0.7166666666666653,0.7318651970593115,5.719999999999999,5.756637907667981,0.9489288128546962,0.9518032152180608
2026-03-29,2026-03-29T20:20:00Z,02,stable,none,0.6722222222222223,0.033333333333333326,analogue_knn,15,10,0.12844999999999954,0.16890660634405796,0.5811833333333339,0.7173493628165669,0.256377873106932,0.30903383162106396,0.13230000000000086,0.17926916447993405,0.7759666666666647,0.9296862373940992,0.3305949239782361,0.38366091167686106
2026-03-29,2026-03-29T20:30:00Z,01,stable,none,0.6888888888888889,0.0,analogue_knn,15,10,0.4763333333333325,0.4846080890781737,6.377166666666667,6.4122540888520625,1.3821660190198528,1.3908052658645897,0.13333333333333452,0.15163552793898175,0.8286666666666692,0.8937113628012148,0.10726281503110631,0.1310317644413656
2026-03-29,2026-03-29T20:30:00Z,02,disturbed,unknown,0.6777777777777778,0.0,analogue_knn,15,10,0.14636666666666637,0.18521959939488014,0.49168333333333386,0.6408102358212874,0.24806325868934181,0.3024995795130444,0.12360000000000007,0.15238066369020264,0.4470666666666683,0.5284716327927814,0.14989658831205702,0.19156502273093964
2026-03-29,2026-03-29T20:40:00Z,01,stable,none,0.6888888888888889,0.0,analogue_knn,15,10,0.4888333333333326,0.49736555972443375,6.027166666666667,6.047082147614665,1.2759039849874247,1.294971021177276,0.10366666666666606,0.1334041478615511,0.26733333333333203,0.3216416225138351,0.15575294746077967,0.20196501760891336
2026-03-29,2026-03-29T20:40:00Z,02,disturbed,unknown,0.6777777777777778,0.0,analogue_knn,15,10,0.1485666666666661,0.1830522694023025,0.5212333333333335,0.6426979072628137,0.23303786283657033,0.29287556693219774,0.15063333333333387,0.192616977444877,0.5173333333333318,0.6188059469656041,0.17392354830176965,0.2142820246717257
2026-03-29,2026-03-29T20:50:00Z,01,stable,none,0.6888888888888889,0.0,analogue_knn,15,10,0.5518333333333327,0.5564253468945013,6.0395,6.055119528134849,1.2205747514651155,1.2344488695892357,0.14333333333333323,0.15876607530157916,0.2776666666666659,0.3132890039564101,0.18764618161203248,0.2114030390158162
2026-03-29,2026-03-29T20:50:00Z,02,stable,none,0.6777777777777778,0.0,analogue_knn,15,10,0.1660499999999999,0.19437766075349278,0.5518500000000005,0.6993185790467751,0.26049311228792493,0.320801839942151,0.2516999999999984,0.2827896155566286,0.5463000000000016,0.6716088891609473,0.35802502440743744,0.4072563576901356
2026-03-29,2026-03-29T21:00:00Z,01,stable,none,0.6888888888888889,0.2666666666666667,analogue_knn,15,10,0.5651666666666667,0.5670618719916432,6.003499999999999,6.009086661049247,1.1984108392764108,1.1999879419406354,0.050333333333333265,0.05522680508593681,0.23033333333333203,0.2965861313907523,0.07679113760361383,0.09365784614314583
2026-03-29,2026-03-29T21:00:00Z,02,stable,none,0.6777777777777778,0.0,analogue_knn,15,10,0.1550666666666667,0.18789012746815642,0.5930000000000006,0.7227198858017775,0.26954332519047786,0.3414703536041739,0.10153333333333307,0.12157357168946396,0.6626666666666658,0.7950663284699365,0.24571124769273822,0.28618234022906486
2026-03-29,2026-03-29T21:10:00Z,01,stable,none,0.6888888888888889,0.6,analogue_knn,15,10,0.5355000000000004,0.5371553158382906,6.0924999999999985,6.103536611397253,1.2502798645798354,1.2534212867605374,0.052999999999999284,0.0560654379572054,0.21800000000000258,0.2673325020768479,0.09369764919930888,0.10738998460416646
2026-03-29,2026-03-29T21:10:00Z,02,stable,none,0.6777777777777778,0.0,analogue_knn,15,10,0.1527833333333336,0.18871665268332838,0.7171166666666672,0.8669931612571509,0.33881331217690575,0.3915605075118577,0.12983333333333344,0.1609591045369393,0.7358999999999988,0.8844324922419639,0.3122048814969786,0.35657957029725
2026-03-29,2026-03-29T21:20:00Z,01,stable,none,0.6833333333333333,0.9333333333333333,analogue_knn,15,10,0.508500000000001,0.5086870354156875,6.056499999999998,6.065426544495171,1.2656722327575,1.2698546802846655,0.01033333333333483,0.010488088481702929,0.5380000000000043,0.5418671423882468,0.15405407105825553,0.15569436421184982
2026-03-29,2026-03-29T21:20:00Z,02,stable,none,0.6722222222222223,0.0,analogue_knn,15,10,0.15960000000000002,0.20385256109911046,0.8047333333333336,0.9416948727339097,0.3547140301562607,0.402728987876231,0.1297333333333331,0.15069970139320077,0.8186333333333344,0.9801422515805224,0.1850827097107313,0.2500881103038812
2026-03-29,2026-03-29T21:30:00Z,01,stable,none,0.6722222222222223,0.8333333333333334,analogue_knn,15,10,0.6014999999999993,0.6029365638274055,6.387833333333334,6.42397871260483,1.2684765749990385,1.288000660276483,0.09199999999999828,0.09808159868191219,0.5580000000000024,0.5675855295313085,0.10788422624846845,0.15159695820833843
2026-03-29,2026-03-29T21:30:00Z,02,stable,none,0.6166666666666667,0.0,analogue_knn,15,10,0.20528333333333368,0.2623145217736398,0.9363499999999992,1.07820695678829,0.31916988615059066,0.37882892118383527,0.1325666666666656,0.17592109973886874,1.2246666666666661,1.3618030694634222,0.38246242732694863,0.436262910197816
2026-03-29,2026-03-29T21:40:00Z,01,stable,none,0.6722222222222223,0.5,analogue_knn,15,10,0.6458333333333325,0.6495812753869468,6.093500000000001,6.162214631661791,1.1468412415822968,1.1873186042379922,0.13633333333333156,0.15197587527849998,0.6463333333333343,0.7133185356720616,0.21111777489173225,0.2625925922854657
2026-03-29,2026-03-29T21:40:00Z,02,stable,none,0.5611111111111111,0.0,analogue_knn,15,10,0.2978333333333335,0.343207760207526,1.1211666666666664,1.2917796767767065,0.261121450972113,0.32198604249588764,0.1577666666666674,0.19383265978673572,1.136233333333334,1.3379336181839026,0.23806615049916663,0.2956943731620004
2026-03-29,2026-03-29T21:50:00Z,01,stable,none,0.6722222222222223,0.16666666666666663,analogue_knn,15,10,0.6838333333333326,0.6868933687261795,5.681833333333333,5.752787078161911,0.9992805857255066,1.0392450904519686,0.1743333333333317,0.18610928688989734,0.7306666666666665,0.8158594650224181,0.3144960264645995,0.3469714849904326
2026-03-29,2026-03-29T21:50:00Z,02,stable,none,0.5055555555555555,0.0,analogue_knn,15,10,0.3703000000000002,0.40596223141239796,1.2775333333333334,1.4316220520793892,0.1981812475519474,0.25507017832928924,0.11590000000000025,0.14802015628510434,1.125,1.2848109588573722,0.32366164722759183,0.37955697196593724
2026-03-29,2026-03-29T22:00:00Z,01,disturbed,unknown,0.6444444444444444,0.0,analogue_knn,15,10,0.5374999999999994,0.6008625744155918,5.000833333333332,5.138172421526288,0.9468237533704271,0.970624034550592,0.20733333333333376,0.3313507708355806,0.7443333333333352,1.0475383843404829,0.13867353165563928,0.21385162400276234
2026-03-29,2026-03-29T22:00:00Z,02,disturbed,door_open_like,0.44999999999999996,0.0,analogue_knn,15,10,0.4500833333333334,0.466185415544788,1.3042833333333328,1.449439423248403,0.19255117300714678,0.229596869694966,0.10386666666666677,0.12459695020344605,0.6134999999999988,0.734186647476874,0.22216254183319062,0.268962863749044
2026-03-29,2026-03-29T22:10:00Z,01,disturbed,unknown,0.5888888888888889,0.0,analogue_knn,15,10,0.39583333333333287,0.46814438655896157,4.621499999999999,4.76740626546553,0.9728390233846553,1.008410116713048,0.32033333333333297,0.3933488697496574,1.178333333333334,1.3554617909283417,0.19316023175632122,0.27517024045114385
2026-03-29,2026-03-29T22:10:00Z,02,disturbed,door_open_like,0.3944444444444445,0.0,analogue_knn,15,10,0.48338333333333333,0.4965005958371718,1.1628499999999997,1.3120772747822433,0.19932170320177575,0.23763531491901435,0.08876666666666656,0.1034648088321176,0.7537666666666638,0.8490318604151411,0.22612192020471197,0.2638012076043632
2026-03-29,2026-03-29T22:20:00Z,01,stable,none,0.5333333333333333,0.0,analogue_knn,15,10,0.32483333333333264,0.36824697328468686,4.225833333333332,4.323339662035973,0.9290625426605118,0.9856407704964464,0.2456666666666668,0.2982672179997887,0.7479999999999997,0.9274768640420807,0.19494146323196304,0.3199578854283425
2026-03-29,2026-03-29T22:20:00Z,02,stable,none,0.3388888888888889,0.0,analogue_knn,15,10,0.49536666666666634,0.5108525716877617,1.0337166666666657,1.1653886440439787,0.2207476421180573,0.25730236703060916,0.07893333333333316,0.10016752634129136,0.7073000000000005,0.8127480749490177,0.2185194426892291,0.2575477749819737
2026-03-29,2026-03-29T22:30:00Z,01,disturbed,ventilation_issue_like,0.47777777777777775,0.0,analogue_knn,15,10,0.4784999999999994,0.5042643156123576,4.216166666666665,4.323147291036935,0.7841234187487603,0.8659615711483357,0.3686666666666673,0.4006993885695367,0.7116666666666672,1.0929272619895616,0.27271208751668513,0.33312699150747255
2026-03-29,2026-03-29T22:30:00Z,02,stable,none,0.2833333333333333,0.0,analogue_knn,15,10,0.529433333333333,0.5491579159646761,0.8842999999999994,1.07804600241981,0.273939019782707,0.33284341854652205,0.09869999999999972,0.12505292213032532,0.495033333333334,0.5954318600814046,0.1567121936268911,0.19302709209359228
2026-03-29,2026-03-29T22:40:00Z,01,disturbed,unknown,0.4222222222222223,0.0,analogue_knn,15,10,0.6228333333333327,0.6334554706791413,4.0891666666666655,4.109645057666172,0.6160251553059687,0.6523269682050548,0.23299999999999949,0.2589916343565298,3.2753333333333328,3.286465172998693,1.1124231958886641,1.1203548194161443
2026-03-29,2026-03-29T22:40:00Z,02,stable,none,0.22777777777777775,0.0,analogue_knn,15,10,0.5945333333333332,0.6132366998150062,0.8447166666666651,1.0163296914223574,0.32293174590072304,0.3766722972790089,0.1138333333333333,0.1432646734776813,0.4738999999999995,0.5615100177200752,0.17606276452586098,0.19034151103039798
2026-03-29,2026-03-29T22:50:00Z,01,disturbed,unknown,0.3666666666666667,0.0,analogue_knn,15,10,0.7114999999999991,0.7149819345037085,4.153499999999998,4.183779690662498,0.551412431511706,0.578749103349911,0.17166666666666733,0.18555322686496228,0.2643333333333336,0.5612396992373228,0.15318519069200628,0.1825622952484191
2026-03-29,2026-03-29T22:50:00Z,02,stable,none,0.17222222222222228,0.0,analogue_knn,15,10,0.6301166666666668,0.6503050630281145,0.7063833333333328,0.8675801067720869,0.38829459906020275,0.43922489886677474,0.11926666666666605,0.1626349695893633,0.8955333333333303,0.9937110243929035,0.31685826605167705,0.362814061758607
2026-03-29,2026-03-29T23:00:00Z,01,stable,none,0.3111111111111111,0.0,analogue_knn,15,10,0.7081666666666655,0.7124154920643793,4.271166666666664,4.462331882921005,0.5846350886125765,0.6933821647172796,0.07033333333333285,0.08983317872590228,0.6213333333333345,1.353294744934254,0.15030953479272374,0.3757445273888598
2026-03-29,2026-03-29T23:00:00Z,02,stable,none,0.1166666666666667,0.0,analogue_knn,15,10,0.6286833333333334,0.6482545603387608,0.5670499999999999,0.7173950155481514,0.4314688552264192,0.4697604059330044,0.22023333333333248,0.24934801650170174,0.5393666666666675,0.6362193804027041,0.11591483285410552,0.15199192501924289
2026-03-29,2026-03-29T23:10:00Z,01,stable,none,0.25555555555555554,0.0,analogue_knn,15,10,0.6901666666666654,0.6941559623024197,4.127166666666665,4.364525461032389,0.5605183168100003,0.6914051672167485,0.10966666666666629,0.12235195135346189,0.7533333333333334,1.3387382118995481,0.1874750091648485,0.3952084697506363
2026-03-29,2026-03-29T23:10:00Z,02,stable,none,0.061111111111111116,0.0,analogue_knn,15,10,0.6755666666666662,0.6942408203690317,0.4613500000000004,0.5965715729622618,0.5418667423202194,0.5849736223592563,0.11713333333333331,0.1494213282410958,0.639133333333334,0.7606758836718839,0.23334749389944204,0.2822588802134726
2026-03-29,2026-03-29T23:20:00Z,01,stable,none,0.19999999999999996,0.0,analogue_knn,15,10,0.6638333333333326,0.6666952077223887,3.9681666666666646,4.25168270609806,0.5395710640823259,0.69841025543953,0.05100000000000063,0.062316396986133504,1.0596666666666648,1.480136254989158,0.28608488204939875,0.4206457194600976
2026-03-29,2026-03-29T23:20:00Z,02,stable,none,0.005555555555555536,0.0,analogue_knn,16,10,0.7326333333333328,0.7495680311575011,0.4720000000000006,0.5708540531519424,0.6282147942779315,0.6593395161290432,0.2692999999999986,0.300856388774887,0.40476666666666644,0.4997482366151982,0.3085207762754792,0.3525758281279257
